mass,x,y,z,vx,vy,vz
20000.0,48.0,0.0,0.0,0.0,19.364916731037084,0.0
30000.0,-32.0,0.0,0.0,0.0,-15.811388300841896,0.0
1.0,1.7341540113951097,-1.152939894974885,-128.70004730034273,-10.9119203546712,-16.41278139264078,0.0
1.0,151.99612075008892,-40.082388396003466,-64.60432453528915,-4.373672294797451,-16.58536950626515,0.0
1.0,11.385124910180823,8.100795342428201,157.79718356742006,10.2997390294117,-14.475592881348753,0.0
1.0,-9.006003059831,-123.87942725960937,-63.90128529631242,-18.870035560105872,1.3718468171255664,0.0
1.0,-143.85561296190508,-11.24773471368829,91.4136317427407,-1.3336385986116455,17.05689216153495,0.0
1.0,92.90162658017998,-146.57580952156164,10.717668803009758,-14.3233584166646,-9.078328131650597,0.0
1.0,-57.06303034490184,159.54830183387034,12.936485037289737,16.15103283064447,5.776475624768574,-0.0
1.0,10.243361550944162,-7.513772576642587,98.57696031206063,-13.265932669826954,-18.08515539450075,0.0
1.0,67.86279381349608,90.03321866205627,-4.166917138021897,16.811098398065177,-12.671413077527705,0.0
1.0,-106.99675118223291,102.02497065297808,56.176853712258776,12.270146737953404,12.868083461212589,-0.0
1.0,12.185947809257701,-8.386058430113165,-98.00976819005935,-12.732563788510207,-18.501940941369774,0.0
1.0,-58.34607542123788,77.18699318327718,64.3338129260308,16.54823201843492,12.508900186630555,-0.0
1.0,79.04188978916915,50.944926810593756,147.51903420635364,9.15879519459514,-14.210021010810905,0.0
1.0,-145.33859777596592,90.12607368783101,-31.13229364444248,8.938107788441854,14.413720686891295,-0.0
1.0,99.65758262809007,-99.53722141265372,1.7870626726045453,-13.313995584007136,-13.330094975451487,0.0
1.0,25.278653564587312,71.44277834383132,-93.62969928015121,19.20688780026676,-6.7959879782413894,0.0
1.0,34.9281144656666,4.204082912342223,105.19256068207152,2.537195637530105,-21.07937961672332,0.0
1.0,-160.1224352266141,97.28545422873621,35.34644470130079,8.408559709693733,13.839674883964841,-0.0
1.0,155.04812441394444,86.7235095833981,87.73148604499548,7.754718234921996,-13.864228090619637,0.0
1.0,-3.7635825957118794,-136.73623975156514,-3.006616190182592,-19.109268982745583,0.5259711126392512,0.0
1.0,73.9500015428714,40.37545045600361,160.11437634994002,7.966290548015368,-14.59072757488211,0.0
1.0,61.7944906221419,92.81691792559272,85.22436203696178,15.71144826147967,-10.460172174997084,0.0
1.0,8.711322883778776,-65.03025720564052,-154.5880872579547,-17.102191880344023,-2.290975338124515,0.0
1.0,86.24729297382765,9.828536189450903,-87.92203491947092,2.2777127914074295,-19.987367258371602,0.0
1.0,-28.11524021716798,-24.671057075019448,-148.56060290274655,-11.91567535309111,13.579153656985342,0.0
1.0,14.841260037449175,98.88432025140338,-104.67208502700093,18.379253201974617,-2.7584886599931338,0.0
1.0,95.37318939282694,-158.3267669424018,-40.07143984676869,-13.927771733361562,-8.389838540877887,0.0
1.0,25.912967176079597,-6.536653297908988,-179.4966677163195,-4.059933195491115,-16.094614604310014,0.0
1.0,157.2864356270529,-83.88250731946341,11.004025952989439,-7.873652060567468,-14.763729739953838,0.0
1.0,15.957752503223539,29.121753140194194,-193.5791662532705,13.992341927335456,-7.667338169579996,0.0
1.0,112.99892544411723,-122.57910314852452,109.22985921943715,-11.645425027858428,-10.735276084485458,0.0
1.0,30.16604055731644,-191.2339150996751,-17.859046352964373,-15.840786380044959,-2.498792142341251,0.0
1.0,-82.81553508364152,-85.9496875842557,16.43646899572377,-14.669838493075813,14.134903320081632,0.0
1.0,-2.883251739578654,36.690999206080306,-112.6196069535556,20.479723143410407,1.6093374030964525,-0.0
1.0,-35.97208197509201,-177.71628325193763,-17.910676089339066,-16.23634087640334,3.2864460942700386,0.0
1.0,-104.80565006081372,-99.53946860308663,-97.83477177001865,-11.655750604097639,12.2724034611864,0.0
1.0,-81.58420778421208,-5.007476226999743,-105.36422552295788,-1.1862657583424037,19.327211499092662,0.0
1.0,-132.39260657464771,-1.2706573529462841,146.5947039450392,-0.15268961783277038,15.909069785725196,0.0
1.0,96.20422530303863,-106.01570089167544,-96.72515343803204,-12.597905626206693,-11.432002439415772,0.0
1.0,-96.477300067083,-13.012679499579468,-66.54517588897075,-2.752424354726252,20.406747925471738,0.0
1.0,-156.74636628265478,-38.51456012941755,-37.119523765439155,-4.145947004518268,16.87315460893266,0.0
1.0,66.97112163952198,123.43972892168149,-112.28252502482707,14.657437006485038,-7.952261441757943,0.0
1.0,76.01920627592403,-123.63245654658746,-89.43354095616625,-14.588670405532314,-8.970291263538277,0.0
1.0,-12.22643770980708,1.823986623740451,146.99534793457315,2.7165016585916693,18.2090909467573,-0.0
1.0,-54.36702032881741,16.417730593500877,191.68174178142968,4.571788486106344,15.139395554559155,-0.0
1.0,-45.75350158103559,-5.648547588831327,166.25132403055213,-2.085869266834997,16.895639329775758,0.0
1.0,59.392783193849645,-118.25859390989928,5.963992855120275,-17.361389793118487,-8.71937696732825,0.0
1.0,52.00953729265615,28.883372834269483,165.4741539534456,8.186809171081016,-14.741774076537368,0.0
1.0,-131.18367138565225,-75.90355917183956,-69.35232582409571,-8.674167836688268,14.991512854568162,0.0
1.0,62.75214406897427,102.60500922477738,-81.80009403551576,15.816929094854366,-9.673467414389831,0.0
1.0,40.619454692412866,10.706889247946284,186.97373447217845,4.11709761607816,-15.61931352868019,0.0
1.0,-100.35454103542678,98.38774830184141,-77.77653290726363,12.351593096543152,12.598504159859248,-0.0
1.0,-24.7385385526184,-49.62767957971227,91.53226816838139,-19.34474354083329,9.64301953926242,0.0
1.0,32.94654445630881,12.716861415966608,-105.01023555763213,7.649771858002118,-19.818848405774634,0.0
1.0,82.37095759786686,80.68116504624336,119.85363996299006,12.132827084067403,-12.386937951517595,0.0
1.0,16.84756808672466,19.269584750955804,-188.10287676482042,12.217850305316814,-10.682174398284562,0.0
1.0,13.93831331834533,-128.6103895788578,81.43295830571893,-17.980517708104966,-1.948661303820687,0.0
1.0,-3.1615003941528346,3.4487886204240916,175.2911067776383,12.447413017312105,11.410528591797613,-0.0
1.0,-11.004113586779361,-55.33330849108493,87.86500767947533,-21.46222507980792,4.268184372913148,0.0
1.0,77.59041227105406,-72.80064941342896,-59.29183382632238,-13.863275742482648,-14.775380287859269,0.0
1.0,85.62140894333047,72.12671578365754,92.47991679440149,11.955038878573145,-14.191790956155733,0.0
1.0,82.97949405120113,36.65813206860996,128.69332461938683,7.201046974628456,-16.30031867077236,0.0
1.0,36.746594051875554,87.18779666465129,-80.80945271022189,18.472342580287847,-7.7854436050936275,0.0
1.0,98.93653738000302,-84.99957205686498,144.37902134379732,-10.446367305841362,-12.159207210457275,0.0
1.0,16.980323558327992,24.013756184906008,117.28941273198026,16.60308872136019,-11.74017993626205,0.0
1.0,107.91590891095602,-33.55999367854581,31.71257110597828,-6.128870389015482,-19.708067437774012,0.0
1.0,-63.87037118403594,24.45446610162836,69.09593710667637,8.108890242278248,21.17886473221478,-0.0
1.0,-56.70714812516326,-143.2432658140414,32.262598949627346,-16.571673204260176,6.560394457186856,0.0
1.0,-54.7324957718444,88.27284014151812,-97.70175085376144,15.914555183168346,9.867625453957276,-0.0
1.0,-0.6587720987218028,2.03674118284743,-142.94880517938344,17.793635919993296,5.755248127559327,-0.0
1.0,-8.441839847657528,-34.996698440654306,-106.95470810728007,-20.462151254474712,4.935842851626164,0.0
1.0,5.812115501380669,9.155163694089998,119.10839084998564,17.261726255993658,-10.95853117490574,0.0
1.0,-51.50537294519389,96.34659063545197,113.28715612123167,15.718913501676711,8.40308408276148,-0.0
1.0,47.61121533868289,2.9544587044772364,-134.08132218017445,1.1609000833906749,-18.70794936928664,0.0
1.0,92.76309957155783,-22.691278594581973,10.565187995313602,-5.420396564649903,-22.1588565028683,0.0
1.0,-16.37962207288292,-112.79520778572099,96.79438779670997,-18.096082429564493,2.6278331944659636,0.0
1.0,110.4541103199785,72.69102442996414,46.998958448289656,10.376866971724217,-15.767663453070051,0.0
1.0,26.33988551659783,12.948547329307438,147.86855031082555,8.034455572968973,-16.343658836632844,0.0
1.0,25.738756445926505,34.55908206452887,113.27141074342308,16.290262570231462,-12.132587895490918,0.0
1.0,-85.0778407375382,120.54775735019135,44.417597391258,14.717409218382587,10.386965507067085,-0.0
1.0,-1.6082617658227532,47.856570123003145,129.05117778362842,19.04822606647351,0.6401322453890742,-0.0
1.0,71.42967293440209,45.96369672191595,-147.59937598557232,9.272244632364012,-14.409489416497024,0.0
1.0,6.207028779738405,34.48314979437798,125.95526447864181,19.246885629240797,-3.4644739164897427,0.0
1.0,-3.419643526931977,-61.1460726181249,90.992253582012,-21.31765081577565,1.1922068499286536,0.0
1.0,-52.116187707338405,-66.39825005631091,46.21418860986385,-17.93060930515619,14.073789587255094,0.0
1.0,59.987472665854824,86.07667247384013,-152.38076942796638,13.48740163626936,-9.39947042254686,0.0
1.0,-16.93038148298655,-66.77087302270662,-186.96139211453212,-15.3552939645549,3.893478890337523,0.0
1.0,-45.052426137973484,-151.0581625891962,-91.8290344298959,-15.864716337936486,4.731581192063989,0.0
1.0,26.028824667518318,-31.458017812727398,102.10407056513795,-16.428844283689873,-13.593466374639625,0.0
1.0,1.0025243568375675,-5.381577499489562,-172.7934416645954,-16.71877852128752,-3.114511067759086,0.0
1.0,-82.2541478112777,-57.255066657723845,-42.041136197068035,-12.253867270351396,17.604230831496018,0.0
1.0,-4.784020240780106,-120.89440203888586,-137.8856080791859,-16.49667552639859,0.6528046650041563,0.0
1.0,-63.39014643154096,34.38884908412001,-155.01166932192945,8.154696752579582,15.031832556720737,-0.0
1.0,78.5820745938602,46.90904627044853,-33.613599798250235,11.607539111524787,-19.444959487219798,0.0
1.0,-10.959668972194732,-4.913719087108538,-106.30990596329993,-8.84422823403365,19.726364499315583,0.0
1.0,-33.613683874625,-14.373867300389271,92.35723619944743,-8.821390306599373,20.62906376578851,0.0
1.0,24.041194113882856,-41.38637932641069,182.38038995674228,-14.080803168359536,-8.179486288956001,0.0
1.0,-118.63941171812228,41.232259275386056,57.3318877535382,6.247232678447097,17.975440173845612,-0.0
1.0,-36.49109892103626,134.56755232315209,-47.97291192548733,17.772761770575,4.819494719742201,-0.0
1.0,103.52903742941801,-17.296728791040028,-15.92138788203793,-3.576174758898247,-21.40508387111356,0.0
1.0,-13.309126949205687,77.04757031813445,-149.05237927299024,16.983940371321218,2.9337903527173395,-0.0
1.0,-74.87442318736188,84.5236645086447,53.63133383648889,14.9704122361215,13.261386471737522,-0.0
1.0,31.830433764587916,54.13268581889344,-87.97279704532045,18.54027498138831,-10.901823655059694,0.0
1.0,29.540419755827358,42.30508972090405,-156.77610845716566,14.270470605484727,-9.964656607049175,0.0
1.0,-81.43476941841013,-67.7480114090954,-45.90792495318533,-13.309408170502683,15.998234677555118,0.0
1.0,66.01750853245049,19.752121125817183,-101.89171264188195,5.779097267148055,-19.315475067897236,0.0
1.0,18.387148439266443,111.90528460669918,-52.2315411851646,19.74674852255591,-3.244586683758497,0.0
1.0,-127.44307112275882,67.1059180807799,63.68111377863723,8.301867962361158,15.766352349212204,-0.0
1.0,-39.08235135753654,-66.78749815437294,-76.47143721587585,-18.50287148006959,10.827411481052374,0.0
1.0,-22.40579715948533,-6.129386084851023,-101.9700653195148,-5.769537984517687,21.0903826248679,0.0
1.0,5.056174099660227,-119.17461587754978,77.42768376082181,-18.734064653730425,-0.7948227211479175,0.0
1.0,10.09402004386616,13.613293160355239,-166.9816017682959,13.864388004769522,-10.280202502627159,0.0
1.0,55.43620506804311,-17.40315902716183,-145.44744502349727,-5.351558760291204,-17.04691133409517,0.0
1.0,-59.213755003034954,-14.566365771681427,-122.60084970736703,-4.564659974227909,18.555806000118796,0.0
1.0,122.42353312178534,-91.39904214247748,-69.98512882495075,-10.319315129404135,-13.822103469852664,0.0
1.0,126.02951592996725,129.59860035604268,15.923872187926086,11.899869044016649,-11.57215225416972,0.0
1.0,20.647510434194512,-39.309079085167276,118.63430826973776,-17.58886285802261,-9.238736644015498,0.0
1.0,-141.06187698655998,1.5729874546860814,95.9549535309818,0.19088397275922545,17.118033207354088,-0.0
1.0,-45.32185514291441,-12.171550981993871,104.03733586787962,-5.428729594142789,20.214358600623235,0.0
1.0,35.889635141677935,-52.9615626195315,138.57658836920626,-14.983138324126882,-10.153389385302894,0.0
1.0,-119.77650114232476,-110.33961739111102,114.54261905883286,-10.73699394899236,11.655283917091243,0.0
1.0,-1.3411499325485101,0.355962035844958,103.00129402577417,5.651816423788038,21.294218068921786,-0.0
1.0,-46.33766896809884,-44.72229011936476,-167.56169771972264,-11.589982281633734,12.008614963121733,0.0
1.0,21.06954458732603,28.5609999034481,138.91400569527693,15.02774109568928,-11.086014569965783,0.0
1.0,-83.00941284131066,13.302111759414661,-140.70065036357013,2.7636243533632006,17.24589591756075,-0.0
1.0,34.184527981686635,-16.550022778888465,-124.6544699482909,-8.535631912975825,-17.63058286195885,0.0
1.0,43.089698058720636,49.909183301500434,95.39901625898237,15.716969370642657,-13.569435918996344,0.0
1.0,139.57447655037876,-67.52226546470811,-18.9671254156079,-7.791382076840885,-16.10547376476078,0.0
1.0,115.01253736349803,58.030005595920386,110.08934128466801,7.737789196499222,-15.335907000770694,0.0
1.0,54.441266419680424,90.23860571312579,142.35014368684693,14.386385489829669,-8.679356679755506,0.0
1.0,-45.52764864434209,-68.60552076576472,-51.55412937608622,-18.903127098044695,12.544397581901041,0.0
1.0,-0.44581743528095824,-2.602017282545364,107.99349974426602,-21.205014690982754,3.6331677456735556,0.0
1.0,-12.74707681167069,-13.224688415706922,-101.19925528127432,-15.874600123367527,15.30128656088311,0.0
1.0,-94.3466080476526,-19.08071274214086,-31.840921165807103,-4.402087864338728,21.766590375360096,0.0
1.0,-5.285565426935492,3.5508073246292726,-191.58680143927353,9.006135366899093,13.40611116671977,-0.0
1.0,87.78192836686084,-48.503093827051295,-91.42076197873914,-9.283148029134836,-16.800838276794522,0.0
1.0,21.896804356043535,29.15770549104753,166.1025176772253,13.711109866062744,-10.296746097993736,0.0
1.0,83.838280451934,-104.75561984019124,-29.138154794679604,-14.89901402729478,-11.924016280779979,0.0
1.0,-58.07078214700001,20.273268891344674,131.07595875259221,6.125036989298918,17.544565237811664,-0.0
1.0,48.210932877850695,-22.36882832065419,-103.47506965502181,-8.725830683983242,-18.806547726980053,0.0
1.0,2.6172060427626724,-81.72129957675197,149.67819621042992,-17.113191419124494,-0.5480670060933346,0.0
1.0,-133.330311795812,139.17549946171602,24.372063483055765,11.584689317287655,11.098147624442023,-0.0
1.0,148.00855124538217,-61.98730300997271,78.52140056700772,-6.462650684157567,-15.431024072998467,0.0
1.0,60.103586411897815,11.250401729824388,142.81410671804207,3.300754867851454,-17.633788569388173,0.0
1.0,44.08371612020568,89.17354314651507,-157.02775610986254,14.7022966482305,-7.268208135351792,0.0
1.0,-117.65512557131291,-91.05430311903417,19.418156250267558,-11.172803308285484,14.436852858029457,0.0
1.0,3.3456232426688532,166.2574875817244,105.77629935482362,15.924780347399404,-0.32045663650767303,0.0
1.0,95.89649183317171,-75.29724823426893,23.549704286300265,-12.3921271045098,-15.782270183047782,0.0
1.0,-38.912483446616704,-105.0813982770573,-0.21380847571374023,-19.80909632802083,7.335467034081537,0.0
1.0,19.249484071923977,-9.337065278287175,-142.58247929066468,-8.127244607690232,-16.755293120651935,0.0
1.0,-101.71073639456087,-39.93885686766186,-151.49810503523597,-5.979901720779308,15.228783577930484,0.0
1.0,-44.75254115314486,141.41716710484567,104.00224871225684,15.839143157383322,5.012417661116204,-0.0
1.0,-34.532318159848224,-154.0306257701849,-5.428168717048125,-17.361210410930386,3.8922314218525016,0.0
1.0,101.80083055303463,-41.21064154242722,45.86301159491186,-7.691028389403855,-18.998808282133005,0.0
1.0,57.24459070117923,-119.72632966181025,3.759376079048753,-17.50827373107274,-8.371207623674122,0.0
1.0,-44.46694286594127,-68.05891607128433,-116.12659389712455,-15.722479375553357,10.272432070052478,0.0
1.0,-4.254072049588339,-1.6079091401687535,-109.53146206703994,-7.5507227528338285,19.977073215498923,0.0
1.0,113.79409412371479,80.74700810995583,8.38955618901273,10.944828765578203,-15.42418603327281,0.0
1.0,-63.048057478697665,-154.14616973482393,-30.921944206371734,-15.90207646773586,6.504183872315543,0.0
1.0,-31.075255287073404,183.33376402944734,-31.242457842228035,16.055173966670825,2.7213679506003805,-0.0
1.0,-100.0657069553798,39.295342127065325,-10.151829542525011,7.865398850766017,20.029261838283748,-0.0
1.0,-35.10928324928374,16.708740672670743,115.221469273746,8.713630571051347,18.30953809397771,-0.0
1.0,-10.130626979036109,-6.204851143304449,-139.93603166019517,-9.855134733547214,16.090425299153793,0.0
1.0,-51.25963109453463,84.61528184012937,100.64254210483732,16.09906820691886,9.752757177026147,-0.0
1.0,-152.37617749240087,72.5653514462685,12.734430083525416,7.39000223841077,15.517878302885618,-0.0
1.0,-114.78611064625267,-22.227427505633905,20.96253867050913,-3.9004500785548415,20.14256909278861,0.0
1.0,9.413765422696876,-5.132535530365028,199.69608222889417,-7.569072779109804,-13.88270479343227,0.0
1.0,-16.32586203646685,-126.37723336427337,128.11404325909496,-16.49746150829331,2.1312009557922442,0.0
1.0,96.60950019771776,3.117526673043864,7.223904496439382,0.7325237155414981,-22.700286946492337,0.0
1.0,28.05484731154524,-14.721085608326135,146.51236331019103,-8.486046672644338,-16.17236323556397,0.0
1.0,92.39055648382069,21.770192144434823,-121.03259428167354,4.135114499935013,-17.549019652129033,0.0
1.0,52.776083161051154,-11.176774776278114,-126.21232080251089,-3.9542895485869223,-18.67192622526779,0.0
1.0,61.127700903531135,-6.621292702536091,-78.3847391963431,-2.4125618894231096,-22.272744645683478,0.0
1.0,-61.18196029796122,-23.96602321018053,124.79161188869553,-6.8674887326642855,17.531753987873955,0.0
1.0,86.8756226390927,92.97090525192756,11.388433580209995,14.454773655845164,-13.507101582542322,0.0
1.0,-0.5506836860624451,16.60033621279543,-105.53707540421918,21.62156843534967,0.717253244259728,-0.0
1.0,-1.3129658656615708,1.805896601899397,-188.73706573837256,13.164225941000344,9.57096839886124,-0.0
1.0,69.87552611238283,-67.01195648716121,119.01694386143606,-12.495399078952879,-13.02935521354756,0.0
1.0,-23.709822299817205,-108.68354076973364,-3.8204073482322363,-20.70766653212063,4.517474221424884,0.0
1.0,14.58477323683243,7.643538876741334,175.12365056502958,7.826276063397519,-14.933457330979856,0.0
1.0,-163.25450171206222,-63.864902213087966,49.05515145028738,-6.037842447388304,15.434220142942818,0.0
1.0,-9.793392218946353,-41.41030361275397,104.5607870379555,-20.480642819312713,4.843600517913168,0.0
1.0,-122.05728949046555,102.74416592216981,102.91579812507267,10.450736902189446,12.415192707150936,-0.0
1.0,7.188793853967573,-5.257866155419648,100.21286779421096,-13.160624341842558,-17.99380444203467,0.0
1.0,-101.05029164161621,38.438782858182904,-20.979284431786493,7.575595066565393,19.915201104559895,-0.0
1.0,-104.32900205387598,-70.43396612318017,148.67545742743218,-8.964205380948684,13.278062461579507,0.0
1.0,-147.4104380026397,6.466729618658656,-31.906272953528863,0.797607969354493,18.181638486584763,-0.0
1.0,-51.417597318492376,129.43653420266472,-21.497542171569357,17.50550739256275,6.953918656052462,-0.0
1.0,24.61991673226082,-133.25049371527223,-145.03587090935082,-15.60735653443968,-2.8836802594493616,0.0
1.0,-40.6985728333625,-138.7017201664669,-44.064362374212145,-17.453978200153244,5.1214361448315735,0.0
1.0,55.699583467922864,-26.186393049311818,-93.09787254420837,-9.005474969818861,-19.15503230265987,0.0
1.0,-94.88232537459935,-102.21779679699038,91.36073854844479,-12.692173230560902,11.781342857199174,0.0
1.0,45.980035474427844,19.99235014816016,142.76264128947102,7.248417537203955,-16.670501117887525,0.0
1.0,28.59488361597073,-81.57734179054766,61.014242323071734,-20.51455470175981,-7.190860737242817,0.0
1.0,65.76628717888863,-146.58071171068616,89.62111958210012,-15.041498410393332,-6.748660806144847,0.0
1.0,38.799756296705056,-53.28679411612966,-149.912707246992,-14.125538119804116,-10.285239442511696,0.0
1.0,-121.53379455694461,0.7871593283034991,-4.333815042884135,0.13132591361869084,20.276119499384556,-0.0
1.0,85.35448085356363,61.317603585726474,-35.68991078167417,12.383367565392584,-17.237723719669066,0.0
1.0,-96.50401584089387,-0.05056445063076891,30.848888022536794,-0.011639879375957717,22.215115356162546,0.0
1.0,74.12277677796205,-0.22029729569445092,-146.14881871614958,-0.05191459720090484,-17.467550328796033,0.0
1.0,-7.525219477088252,190.59061259774967,-21.346141390970953,16.1278129116148,0.6367854648826081,-0.0
1.0,-97.28719261849626,-133.79566451873262,-100.56847317761716,-12.997822236972915,9.451140589180401,0.0
1.0,-19.135531576755824,143.8820996462404,-6.182018859148257,18.38967282004105,2.4457258116145293,-0.0
1.0,37.134851099214586,-13.466605080742664,-100.44983726571972,-7.337469183026371,-20.233445914768993,0.0
1.0,-18.2057027857765,128.41657928158025,-71.6884909648801,18.186466749455676,2.5783073355193213,-0.0
1.0,-27.03413241287588,2.8244296140217555,185.38203967199524,1.6974722789894539,16.24741863970331,-0.0
1.0,71.17844522950634,-21.542943902805206,154.7074259257989,-4.9440512856103185,-16.335273639126946,0.0
1.0,18.771649932071817,17.906268839678894,-140.41864794792423,12.915853195300118,-13.540055548532287,0.0
1.0,-1.2561961977929026,-167.44158216694018,64.47976002076365,-16.692548046581457,0.12523242504173573,0.0
1.0,-24.043202832233067,1.8450389520806512,-118.48014935061944,1.5559428086281049,20.275912603911596,-0.0
1.0,-15.687795465761086,-76.40472765388596,175.68745504756512,-15.798465946499997,3.24381893701938,0.0
1.0,-5.231886294829066,-6.735992705838263,194.33022152106352,-12.661997954809507,9.834650430589727,0.0
1.0,-19.707049925796817,-53.35045026943176,131.2407045761931,-17.538417059269364,6.478491912644719,0.0
1.0,25.575718427394314,31.701009618114032,135.85502245718808,14.613087885643065,-11.78953685135687,0.0
1.0,5.9804831672412435,-20.752599468434013,104.2483797618105,-20.823986139446262,-6.001055374834009,0.0
1.0,-67.22449980825141,14.800988962922991,97.74990518730478,4.397301051006359,19.972068380072795,-0.0
1.0,96.99061953346506,-50.41690053137059,97.14984153137286,-8.528180931615578,-16.406275342852616,0.0
1.0,76.96943450107503,-104.94728289623521,0.441122815675592,-15.805346121719943,-11.591806090733808,0.0
1.0,75.03474456944934,90.49268411152858,108.17005731626075,13.618781147298622,-11.292424075689437,0.0
1.0,-59.94224677677713,-64.45715487473451,-98.28137925430613,-14.255611249875182,13.257075481449228,0.0
1.0,-27.170026163088526,-13.077244866944875,110.35487870516714,-9.066759868924828,18.83761490738836,0.0
1.0,85.44783519530333,58.43143481537542,23.859532503412577,12.246165897852572,-17.908312002270097,0.0
1.0,18.513009920268125,-11.025083218455935,97.12119257876634,-11.470998231015706,-19.261777878526825,0.0
1.0,146.0797513809008,60.9653809452741,-103.00858481673897,6.266797281947235,-15.015934858557145,0.0
1.0,21.139336811003318,3.6327895941475163,148.03448118760443,3.096539639029324,-18.018878517907755,0.0
1.0,-57.95777381890507,28.970799524487695,-134.33802579553836,8.186426195659964,16.377422978339773,-0.0
1.0,125.90785288689797,-135.90963195474936,24.53429772962524,-11.999060928495153,-11.116033326239164,0.0
1.0,97.32145337445313,-127.74872603726658,-45.83567897445986,-13.763707574021813,-10.485458966800294,0.0
1.0,137.30983766419425,96.26271107698865,-53.591104642467506,9.674251744660836,-13.79942369916767,0.0
1.0,-29.980390431440018,11.586873409342788,144.40816994070298,6.627333742394893,17.147857415637823,-0.0
1.0,47.61179382460562,-47.54656759965329,-159.33384631528347,-12.014355146532413,-12.030836904754024,0.0
1.0,-101.97101361983809,-135.18850512327796,-35.68869213072062,-13.570304812462494,10.23591270274869,0.0
