mass,x,y,z,vx,vy,vz
99.13787952798215,77.4375745241166,-40.29368458101086,-41.43233265482318,5.053893328870203,-16.089536719530958,-17.010921271006527
33.12917244974758,-62.48408068270981,-47.8486159591722,31.645239321781695,-10.095849023901874,6.766002738042611,-11.946950564738135
28.17505611746393,8.989043796916253,73.88912708042095,-74.01594371745459,16.034753305035302,-14.866106138155954,-9.773787522566234
13.50062814368222,-43.68834306941469,-36.98702530203399,8.252578023557856,18.867645483459246,-18.96889996842488,-3.2417450535389714
11.841440421595387,-38.67945125714134,-96.83124465780517,48.50068154673788,-0.3358339749094785,-5.05141084665933,18.61321826933519
53.50248366832314,-46.47334243619498,34.170835669775876,32.51620368493058,-14.1536296652558,-0.6063440533048059,12.022106847326155
72.86641831339956,-24.001098324964754,-99.51147660855924,52.83377931389588,18.101578103314246,4.91114131047564,13.848990724373746
80.53015245414919,34.78061555054024,34.54015439147406,30.336808272551853,6.179393024608344,-3.5104435935659772,9.030540281591222
5.3339123498492125,-16.813822870470617,45.09330220319696,12.02639267154375,17.0025023557185,-11.344456244143357,-14.566630246977539
68.43169252920181,42.69986024237531,-96.56067985322987,56.944272339661886,-9.895438200560278,19.82881914815077,17.873517623189855
14.342583327709093,34.733721250989014,18.219071059212276,16.16557912118037,-6.930969821784658,-19.20589328199447,5.058145063294033
30.91989360752889,70.35167791640151,-49.16911927358449,50.45737358109794,-2.635627606222415,11.863490006153281,4.734364955253483
47.98877724145532,94.63833246139262,-45.809392143740155,-47.21003891344879,-10.54850444147895,-16.50469327326981,-7.446442945298917
89.13070348440533,-59.787319874833415,-50.9077616671995,-92.99686044073559,-12.77135992315615,1.7521101159385477,-6.382020032620788
48.09461246336186,-78.1573313581364,12.89303916318807,33.550421010097175,8.87852414885736,-2.6768649290385405,-13.191310962959545
77.8553074650576,-37.73529822377566,75.06644034203534,-32.47987365642271,15.911009792636888,14.397630910144361,-3.76502858763732
52.84752746009961,4.375536672723324,-65.82233856343076,42.91711647139127,1.2498751183375667,-4.997293202875657,-17.988294266437723
8.026746495758935,20.254515095597526,63.50558044479797,-41.65478394562958,2.2244144121320586,16.770649750183765,-12.782571450385397
98.07382409920488,-69.47715510618195,43.19832003061394,-77.11980299323598,10.565945288978199,-15.57047185266562,18.979861210419386
4.431579439417996,-12.279099549190754,-60.71925896406854,6.046994153553653,-10.88881731356524,3.7730916419045224,17.23388116581225
63.36777864398307,15.985878629619886,25.409056670061393,8.247551134868214,-12.934177824547874,-17.40969813786997,14.115216849827817
32.016246339356336,92.37009524558277,32.188692339412924,-68.21758287026216,17.100444806328994,5.635881392172668,10.4482053838184
94.14202990766644,77.18509291618933,52.59471056799896,-70.80434339655997,19.766915090038776,-0.09297131682510784,17.797476462024676
24.42897612753371,-83.16015684846425,-26.768033624590725,90.27852339437187,-18.685589206276227,-2.284064754141091,1.2610013588895264
34.09395450620839,66.6241151626242,12.73745479409316,-27.68272878295164,18.873497603373934,16.32558963673782,6.334731198571748
4.235523662865074,13.384299909136743,35.977246806848704,-93.94132251184766,-10.867838589433951,6.351609767681841,-14.153850439943332
49.091726354469365,-38.15298340185065,-77.82433052966857,90.09897907840165,-14.369908865666897,-19.249231742433167,10.63146914360182
3.558283792697813,-41.35599030215855,-3.675541571563601,-64.180088918643,17.626673603564033,-8.789509815912409,-3.4199254525010403
79.68653093873948,56.693846957231386,-2.815805588207554,-14.423193946426682,1.2645254750693047,-0.6448475195204395,17.142047454790635
98.42457071319942,10.378295207971956,36.05863775898588,-40.996539605957885,-1.5071089436911311,16.876367121201916,1.8046179840044196
22.974689570275977,44.13823766478573,-19.895374945476284,37.38811781579854,-19.818398506774813,5.806648508268681,-3.153756645844763
37.24812845129748,39.06328988184961,1.8367938455168265,-84.43408321487426,-13.9271256669534,-14.991290012132534,-4.000636991717159
72.60162882074238,-36.22445441596385,-28.116363563106074,87.55517677983316,10.724664738542952,-17.311398761728036,-15.642658373378161
5.953794329042005,-16.92903376593897,82.19771916168,-92.81940362284205,-13.84515732290835,-6.847730194366948,-2.624410782414457
26.588590371248134,-60.46218963415859,-91.25927070474845,-76.29185026461475,-11.464064997947405,0.8804667574874525,-15.348932034763184
49.855162685712585,77.61592262959087,50.64103262967707,2.6533218404734438,9.814998700449484,6.3463445088101,-9.357881415474619
75.44747135043377,-93.06799316568784,-4.522853205832722,50.173457906925734,8.720272071396899,9.618730105066117,9.496275305919495
58.804580925746635,95.13517407669114,18.662804600456017,49.382839535981034,6.097666019764159,-9.440785477612646,-1.6614957040623946
16.56029760575676,-0.5056040118584848,57.07465624541719,50.010685628223214,-8.226083534300672,-4.258261747793024,-16.931473895548166
4.2363274555707955,-24.647909502364417,68.46957858655207,6.633618690320597,-5.401194602576904,-3.0598119579912852,-17.427627654274914
78.93849010863907,16.40298138681844,98.50997113202978,-12.828059607042231,-16.49148243413869,9.78553985016041,-2.4256694621076313
1.88943924493244,-33.258963574598496,26.226551744420213,79.69788594440834,-11.488175515529054,8.240437276676724,0.5724408875786402
61.870145233209826,13.492385160830267,-75.73005767798674,-20.460913374761034,19.365681899292934,-11.500682071830557,17.707925800157803
69.05507388297303,35.22262201727398,44.72017845375795,-21.17417321240598,9.613455781529986,-4.5077929001288375,-12.102808849110986
99.72511896695163,61.77220101722969,63.21446176821461,-81.79032580090188,3.15387103802391,13.424160893832692,15.345403817688169
76.30866441830817,83.45963809226093,0.44971943061125064,10.535783854297742,-15.348548975602284,-18.83489534902148,5.693949025842797
74.61500260148291,56.30467340491276,-56.55482611874969,-95.97116556870292,18.863398623319934,0.3803628333068687,-9.660578944969771
82.53508466427496,-5.363662899159438,72.53633278897551,-97.34036250940161,18.583393069848064,17.007427824176233,11.692545912681762
16.818502845577488,77.65187739853413,49.850731339454235,-73.3020060162235,1.5296314889212148,6.0283071454681325,-5.116154873509116
40.45477299058264,57.189609828316115,-42.90598257686666,7.535507328357616,4.50628667321213,9.413357986146131,-1.0032146665726582
75.37643896712245,-40.44454595603999,71.22049218422173,16.870572051640508,-17.24237356891034,18.74575709662007,2.0570675990812415
70.35967738428133,-13.520487708232288,44.645608475954404,59.498791351223204,-13.224674310677663,9.517611674493391,-4.317551083154441
6.368223963293993,-70.50054966503751,-59.59192492918919,50.084662145718184,11.566805234133737,14.213215770559167,-13.03017078293346
14.076546696615443,-98.2556969173751,-85.16833421016116,-3.4523841906250574,13.384824900977303,1.471769857863543,11.55573089300194
27.170978742403133,9.643737960673327,18.770438193423544,60.32661624241806,-5.122686917741155,19.907244234822194,10.685472768008548
1.2405040045576203,54.86028153327067,45.4570099593288,95.10774680778171,2.3268692631613686,11.382221935908614,-19.14183056784356
52.551426571594114,75.8558009353419,-3.8618906699216415,23.188299987135984,-4.675188212616406,-17.09781937131627,3.825100646156381
63.949875339285995,-54.850164363126375,10.981875208904658,-34.062738662373214,-14.647688329163135,-11.843024949100327,-2.24938266535883
14.490756036490053,34.9082792715147,-77.71533290917516,-89.57428965207473,-8.011667963261244,10.78213703103598,8.43064443283751
85.818885409161,94.09754025842186,14.696892620001378,-70.71863650051016,-15.004751851090381,12.28691451326618,7.388951577445386
12.559116606784185,39.266580864415545,-91.90051467037141,40.130980327403165,12.419281652009566,-1.3513893058329352,-0.5090141353932287
90.29304869984233,18.965099347501415,16.745125170938802,-39.85325870582543,-9.081251497319549,-15.977090880685818,-12.180643739519535
89.65204698052614,15.811411148592436,-90.06698501496113,-10.346074182041164,-8.530966172437328,3.470960354985966,-15.602229525744535
45.84071435377636,14.92461732990773,-77.92085945489107,-74.35233061414677,-15.188441936780182,13.253636755024285,13.74688932244208
35.892385076357186,74.65803761690992,84.72769390137324,-16.91345919831133,-6.871891413896605,19.00340396687236,17.955911371281495
