mass,x,y,z,vx,vy,vz
10000000.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,500.0,0.0,0.0,-0.0,141.4213562373095,0.0
1.0,499.9901106593416,3.1447166580338752,0.0,-0.8894601895224202,141.41855910937312,0.0
1.0,499.96044302856274,6.289308919370529,0.0,-1.7788851943455755,141.41016783621092,0.0
1.0,499.9109982812366,9.433652392233546,0.0,-2.6682398311620146,141.39618274975956,0.0
1.0,499.84177837326695,12.577622694687923,0.0,-3.5574889194478594,141.3766044032322,0.0
1.0,499.7527860428108,15.721095459560301,0.0,-4.446597282854452,141.35143357109652,0.0
1.0,499.64402481017,18.863946339358588,0.0,-5.335529750599844,141.32067124904432,0.0
1.0,499.51549897765216,22.00605101119083,0.0,-6.2242511588600475,141.2843186539519,0.0
1.0,499.3672136294003,25.147285181683092,0.0,-7.112726352160038,141.2423772238321,0.0
1.0,499.19917463119157,28.287524591896176,0.0,-8.000920184764405,141.19484861777724,0.0
1.0,499.01138863020554,31.42664502224097,0.0,-8.88879752206762,141.1417347158936,0.0
1.0,498.80386305476134,34.564522297392266,0.0,-9.776323241983878,141.0830376192271,0.0
1.0,498.5766061140232,37.7010322912008,0.0,-10.663462236336434,141.01875964968005,0.0
1.0,498.32962679767644,40.836050931603324,0.0,-11.550179412246376,140.9489033499194,0.0
1.0,498.06293487557144,43.969454205530624,0.0,-12.436439693520827,140.87347148327615,0.0
1.0,497.7765408973373,47.10111816381312,0.0,-13.32220802204045,140.792467033636,0.0
1.0,497.4704561919644,50.23091892608397,0.0,-14.207449359146269,140.70589320532133,0.0
1.0,497.14469286735647,53.358732685679456,0.0,-15.09212868702569,140.6137534229645,0.0
1.0,496.7992638098515,56.484435714536424,0.0,-15.976211010097726,140.5160513313722,0.0
1.0,496.43418268371187,59.60790436808668,0.0,-16.859661356397325,140.4127907953816,0.0
1.0,496.04946393058424,62.72901509014801,0.0,-17.742444778958774,140.30397589970713,0.0
1.0,495.6451227689277,65.84764441781181,0.0,-18.624526357198096,140.18961094877906,0.0
1.0,495.2211751934123,68.96366898632678,0.0,-19.505871198294425,140.06970046657324,0.0
1.0,494.777637974286,72.07696553397915,0.0,-20.386444438570287,139.9442491964321,0.0
1.0,494.31452865671133,75.18741090696834,0.0,-21.266211244870682,139.81326210087704,0.0
1.0,493.83186556007166,78.29488206427884,0.0,-22.145136815941026,139.67674436141206,0.0
1.0,493.329667777246,81.39925608254717,0.0,-23.023186383803772,139.5347013783189,0.0
1.0,492.8079551738542,84.50041016092453,0.0,-23.900325215133755,139.38713877044339,0.0
1.0,492.26674838747095,87.59822162593449,0.0,-24.77651861263214,139.2340623749731,0.0
1.0,491.7060688268093,90.69256793632555,0.0,-25.65173191639898,139.07547824720646,0.0
1.0,491.12593867087406,93.78332668791856,0.0,-26.525930505304213,138.9113926603134,0.0
1.0,490.52638086808406,96.87037561844882,0.0,-27.399079798357263,138.74181210508695,0.0
1.0,489.9074191353647,99.95359261240229,0.0,-28.271145256074906,138.56674328968663,0.0
1.0,489.2690779572098,103.03285570584629,0.0,-29.142092381847593,138.38619313937306,0.0
1.0,488.6113825847128,106.10804309125396,0.0,-30.01188672330403,138.200168796234,0.0
1.0,487.93435903456805,109.17903312232272,0.0,-30.88049387367403,138.00867761890186,0.0
1.0,487.2380340880416,112.24570431878631,0.0,-31.747879473149577,137.8117271822626,0.0
1.0,486.5224352899119,115.30793537122008,0.0,-32.61400921024396,137.609325277156,0.0
1.0,485.7875909473801,118.36560514583987,0.0,-33.47884882314907,137.40147991006768,0.0
1.0,485.0335301289504,121.41859268929358,0.0,-34.34236410109074,137.18819930281217,0.0
1.0,484.2602826632799,124.46677723344581,0.0,-35.204520885681966,136.96949189220783,0.0
1.0,483.46787913799915,127.51003820015522,0.0,-36.06528507227419,136.74536632974295,0.0
1.0,482.65635089850167,130.54825520604413,0.0,-36.924622611306326,136.51583148123373,0.0
1.0,481.82573004670434,133.58130806726066,0.0,-37.78249950965171,136.2808964264734,0.0
1.0,480.9760494397774,136.6090768042329,0.0,-38.63888183196279,136.0405704588731,0.0
1.0,480.10734268884477,139.63144164641506,0.0,-39.49373570201352,135.7948630850943,0.0
1.0,479.21964415765433,142.64828303702487,0.0,-40.3470273040393,135.54378402467268,0.0
1.0,478.3129889612189,145.65948163777358,0.0,-41.19872288407485,135.28734320963366,0.0
1.0,477.38741296442674,148.66491833358614,0.0,-42.04878875128922,135.02555078409958,0.0
1.0,476.4429527806234,151.66447423731333,0.0,-42.897191279318676,134.75841710388835,0.0
1.0,475.4796457701627,154.65803069443444,0.0,-43.74389690759673,134.48595273610383,0.0
1.0,474.49753003892937,157.6454692877512,0.0,-44.5888721426818,134.2081684587178,0.0
1.0,473.4966444368317,160.62667184207186,0.0,-45.43208355958211,133.9250752601437,0.0
1.0,472.47702855626414,163.6015204288858,0.0,-46.27349780307786,133.63668433880179,0.0
1.0,471.4387227305421,166.5698973710288,0.0,-47.113081589040696,133.34300710267635,0.0
1.0,470.38176803230544,169.5316852473376,0.0,-47.95080170575032,133.0440551688643,0.0
1.0,469.30620627189467,172.4867668972952,0.0,-48.78662501520831,132.73984036311575,0.0
1.0,468.2120799956962,175.43502542566526,0.0,-49.62051845444891,132.43037471936603,0.0
1.0,467.0994324844599,178.37634420711586,0.0,-50.45244903684695,132.11567047925982,0.0
1.0,465.96830775158696,181.31060689083344,0.0,-51.28238385342268,131.79574009166691,0.0
1.0,464.8187505413886,184.23769740512495,0.0,-52.11029007414361,131.47059621218963,0.0
1.0,463.65080632731616,187.15749996200944,0.0,-52.93613494922316,131.14025170266234,0.0
1.0,462.4645213101625,190.06989906179834,0.0,-53.75988581041609,130.8047196306426,0.0
1.0,461.25994241623437,192.97477949766437,0.0,-54.58151007231089,130.4640132688943,0.0
1.0,460.0371172954957,195.87202636019865,0.0,-55.40097523361867,130.11814609486248,0.0
1.0,458.7960943196833,198.76152504195647,0.0,-56.21824887845888,129.76713179014035,0.0
1.0,457.536922580393,201.64316124199064,0.0,-57.033298677641596,129.41098423992813,0.0
1.0,456.2596518871381,204.51682097037295,0.0,-57.84609238994633,129.04971753248356,0.0
1.0,454.9643327653784,207.38239055270353,0.0,-58.65659786339747,128.68334595856481,0.0
1.0,453.65101645452216,210.23975663460718,0.0,-59.464783036536076,128.31188401086507,0.0
1.0,452.31975490589906,213.08880618621765,0.0,-60.27061593968818,127.93534638343935,0.0
1.0,450.9706007807048,215.92942650664867,0.0,-61.074064696229414,127.55374797112309,0.0
1.0,449.60360744791836,218.76150522845217,0.0,-61.87509752384596,127.16710386894306,0.0
1.0,448.21882898219087,221.58493032206306,0.0,-62.67368273579177,126.77542937152026,0.0
1.0,446.81632016170613,224.39959010023108,0.0,-63.46978874214202,126.37873997246477,0.0
1.0,445.3961364660142,227.20537322243868,0.0,-64.26338405104273,125.97705136376302,0.0
1.0,443.9583340738365,230.00216869930549,0.0,-65.05443726995648,125.570379435157,0.0
1.0,442.5029698608437,232.78986589697857,0.0,-65.84291710690422,125.15874027351562,0.0
1.0,441.0301013974057,235.56835454150894,0.0,-66.62879237170313,124.7421501621985,0.0
