mass,x,y,z,vx,vy,vz
10000000.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,500.0,0.0,0.0,-0.0,141.4213562373095,0.0
1.0,498.99333823594225,31.711959828282254,0.0,-8.969496735717506,141.13662929341893,0.0
1.0,495.9774064153977,63.296226786874634,0.0,-17.90287647380826,140.2835949566576,0.0
1.0,490.96434863135335,94.6256221802051,0.0,-26.76416764704768,138.8656880952265,0.0
1.0,483.9743506981781,125.57399359053962,0.0,-35.51768896341865,136.88861811961522,0.0
1.0,475.0355588704727,156.01672284924354,0.0,-44.12819308208091,134.36034599282107,0.0
1.0,464.18396650803635,185.83122783016375,0.0,-52.56100854197243,131.29105217436071,0.0
1.0,451.46326914331064,214.8974560445858,0.0,-60.78217937154586,127.69309562715296,0.0
1.0,436.9246885348925,243.09836805023434,0.0,-68.75860181748155,123.58096405233707,0.0
1.0,420.6267664155906,270.3204087277988,0.0,-76.45815764181829,118.97121555241363,0.0
1.0,402.6351287655293,296.4539645273202,0.0,-83.84984345076174,113.88241195760982,0.0
1.0,383.0222215594891,321.3938048432696,0.0,-90.90389553440873,108.33504408394039,0.0
1.0,361.8670190525351,345.03950574105596,0.0,-97.59190971470215,102.35144922392367,0.0
1.0,339.25470577856606,367.29585432876667,0.0,-103.8869557190309,95.95572120218844,0.0
1.0,315.2763335422612,388.0732321458784,0.0,-109.76368561893277,89.17361335814589,0.0
1.0,290.02845478559914,407.28797602516784,0.0,-115.19843589725606,82.03243484638126,0.0
1.0,263.6127338052512,424.8627149747572,0.0,-120.16932273279126,74.56094067232695,0.0
1.0,236.13553738634135,440.72668172379105,0.0,-124.65633011869515,66.7892159060046,0.0
1.0,207.70750650094323,454.8159976772592,0.0,-128.641390459886,58.748554540066344,0.0
1.0,178.44311079593595,467.0739301325533,0.0,-132.10845732487206,50.471333479931495,0.0
1.0,148.46018766413746,477.45112072203693,0.0,-135.04357005906772,41.99088217341561,0.0
1.0,117.87946775471364,485.90578416177084,0.0,-137.43490999942205,33.3413484048076,0.0
1.0,86.82408883346532,492.403876506104,0.0,-139.2728480640038,24.55756079379461,0.0
1.0,55.41909995050555,496.9192322306271,0.0,-140.5499835249157,15.674888552903013,0.0
1.0,23.790957911871203,499.433669591504,0.0,-141.26117380841364,6.729099068163149,0.0
1.0,-7.932981917404014,499.9370638369375,0.0,-141.4035552022362,-2.2437861235306555,0.0
1.0,-39.62497842839427,498.4273879759712,0.0,-140.976554386763,-11.207636380435302,0.0
1.0,-71.1574191366425,494.9107209404664,0.0,-139.98189074357074,-20.12635744130133,0.0
1.0,-102.40333403259525,489.4012231073894,0.0,-138.4235694320902,-28.96403676422371,0.0
1.0,-133.23690684501753,481.921079279971,0.0,-136.30786526224293,-37.68508813377289,0.0
1.0,-163.53398165871073,472.50040935733426,0.0,-133.6432974279963,-46.254394954124336,0.0
1.0,-193.17256284656423,461.17714705229076,0.0,-130.44059520357615,-54.63745165119604,0.0
1.0,-222.03330630288707,447.9968871456679,0.0,-126.7126547404665,-62.8005026144165,0.0
1.0,-249.99999999999991,433.01270189221935,0.0,-122.47448713915892,-70.71067811865473,0.0
1.0,-276.9600319330551,416.2849273173857,0.0,-117.743158004749,-78.33612667900242,0.0
1.0,-302.80484356883323,397.8809202654161,0.0,-112.5377187297679,-85.6461433054615,0.0
1.0,-327.43036697264256,377.8747871771291,0.0,-106.87912978094859,-92.61129314110212,0.0
1.0,-350.7374438531607,356.3470856894314,0.0,-100.79017629882428,-99.20352998584237,0.0
1.0,-372.63222483787735,333.3845002581458,0.0,-94.29537635000929,-105.39630922859733,0.0
1.0,-393.02654737139363,309.07949311030274,0.0,-87.42088220159835,-111.16469473305932,0.0
1.0,-411.83829071491635,283.5299319313854,0.0,-80.19437501521715,-116.48545924671764,0.0
1.0,-428.99170661748843,256.83869578670334,0.0,-72.64495338475467,-121.3371779288064,0.0
1.0,-444.41772432746166,229.11326086370525,0.0,-64.80301616659537,-125.70031462057675,0.0
1.0,-458.05422871603474,200.46526770330703,0.0,-56.700140074154,-129.5573005105128,0.0
1.0,-469.8463103929541,171.01007166283466,0.0,-48.36895252959514,-132.89260487773493,0.0
1.0,-479.7464868072487,140.86627842071485,0.0,-39.84300028471988,-135.69279762873126,0.0
1.0,-487.7148934427035,110.15526639327041,0.0,-31.156614340036842,-137.94660337560404,0.0
1.0,-493.71944433819715,79.00069798667495,0.0,-22.344771705939316,-139.64494683807737,0.0
1.0,-497.7359612865423,47.52802165209144,0.0,-13.442954562629966,-140.78098938644757,0.0
1.0,-499.74827119159255,15.86396674903405,0.0,-4.487007385903954,-141.35015657833154,0.0
1.0,-499.74827119159255,-15.86396674903393,0.0,4.487007385903921,-141.35015657833154,0.0
1.0,-497.7359612865423,-47.52802165209132,0.0,13.44295456262993,-140.78098938644757,0.0
1.0,-493.71944433819715,-79.00069798667504,0.0,22.344771705939344,-139.64494683807737,0.0
1.0,-487.7148934427035,-110.15526639327028,0.0,31.15661434003681,-137.94660337560404,0.0
1.0,-479.74648680724874,-140.8662784207147,0.0,39.843000284719835,-135.69279762873126,0.0
1.0,-469.8463103929542,-171.01007166283432,0.0,48.36895252959504,-132.89260487773495,0.0
1.0,-458.05422871603486,-200.4652677033067,0.0,56.70014007415391,-129.55730051051282,0.0
1.0,-444.4177243274618,-229.11326086370497,0.0,64.80301616659528,-125.70031462057679,0.0
1.0,-428.9917066174885,-256.8386957867032,0.0,72.64495338475464,-121.33717792880641,0.0
1.0,-411.8382907149164,-283.5299319313853,0.0,80.19437501521712,-116.48545924671765,0.0
1.0,-393.02654737139386,-309.07949311030245,0.0,87.42088220159827,-111.16469473305939,0.0
1.0,-372.6322248378774,-333.38450025814575,0.0,94.29537635000926,-105.39630922859735,0.0
1.0,-350.7374438531608,-356.3470856894313,0.0,100.79017629882425,-99.2035299858424,0.0
1.0,-327.43036697264245,-377.87478717712924,0.0,106.87912978094862,-92.6112931411021,0.0
1.0,-302.8048435688333,-397.880920265416,0.0,112.53771872976789,-85.64614330546151,0.0
1.0,-276.96003193305523,-416.28492731738567,0.0,117.74315800474899,-78.33612667900245,0.0
1.0,-250.00000000000023,-433.0127018922192,0.0,122.47448713915887,-70.71067811865481,0.0
1.0,-222.03330630288698,-447.996887145668,0.0,126.71265474046652,-62.80050261441648,0.0
1.0,-193.17256284656435,-461.1771470522907,0.0,130.44059520357615,-54.637451651196066,0.0
1.0,-163.53398165871093,-472.50040935733415,0.0,133.64329742799626,-46.2543949541244,0.0
1.0,-133.23690684501773,-481.92107927997097,0.0,136.3078652622429,-37.68508813377295,0.0
1.0,-102.40333403259527,-489.4012231073894,0.0,138.4235694320902,-28.964036764223714,0.0
1.0,-71.15741913664262,-494.9107209404663,0.0,139.98189074357074,-20.12635744130136,0.0
1.0,-39.62497842839439,-498.42738797597116,0.0,140.97655438676298,-11.207636380435337,0.0
1.0,-7.932981917403804,-499.9370638369375,0.0,141.4035552022362,-2.243786123530596,0.0
1.0,23.790957911871192,-499.433669591504,0.0,141.26117380841364,6.729099068163146,0.0
1.0,55.419099950505434,-496.9192322306271,0.0,140.5499835249157,15.674888552902981,0.0
